Day Fraction	Calib 950	Calib 470	Err 950	Err 470	Time	
0.5382182	0.303624	0.24187	0	0	12:55:03.421	
0.538230896	0.303487	0.242113	0	0	12:55:04.625	
0.538242638	0.303281	0.243177	0	0	12:55:05.609	
0.538254917	0.303281	0.243236	0	0	12:55:06.703	
0.538267612	0.302563	0.243619	0	0	12:55:07.796	
0.538280249	0.302254	0.244597	0	0	12:55:08.781	
0.53829205	0.302254	0.244692	0	0	12:55:09.875	
0.538304329	0.301524	0.245428	0	0	12:55:10.968	
0.538316965	0.301228	0.246266	0	0	12:55:12.062	
0.538329601	0.301228	0.246266	0	0	12:55:13.156	
0.538341522	0.300315	0.247635	0	0	12:55:14.140	
0.538353682	0.300315	0.248701	0	0	12:55:15.234	
0.538366318	0.300132	0.248701	0	0	12:55:16.328	
0.538379014	0.299402	0.249503	0	0	12:55:17.312	
0.538390875	0.299402	0.24989	0	0	12:55:18.406	
0.538403034	0.299014	0.250005	0	0	12:55:19.500	
0.53841567	0.298375	0.251369	0	0	12:55:20.593	
0.538428366	0.298375	0.251583	0	0	12:55:21.687	
0.538440228	0.297804	0.251984	0	0	12:55:22.671	
0.538452387	0.297234	0.252919	0	0	12:55:23.656	
0.538465083	0.297234	0.252919	0	0	12:55:24.859	
0.538477719	0.296344	0.254018	0	0	12:55:25.953	
0.53848964	0.29575	0.255117	0	0	12:55:26.937	
0.538501799	0.29575	0.255117	0	0	12:55:28.031	
0.538514435	0.294986	0.255851	0	0	12:55:29.125	
0.538527131	0.294838	0.256305	0	0	12:55:30.218	
0.538539112	0.294746	0.256305	0	0	12:55:31.203	
0.538551152	0.294153	0.257648	0	0	12:55:32.296	
0.538563848	0.294153	0.258385	0	0	12:55:33.390	
0.538576484	0.294221	0.258405	0	0	12:55:34.484	
0.538588524	0.294267	0.259861	0	0	12:55:35.468	
0.538600504	0.294267	0.260375	0	0	12:55:36.562	
0.5386132	0.293468	0.260568	0	0	12:55:37.656	
0.538625836	0.29267	0.261836	0	0	12:55:38.750	
0.538637877	0.29267	0.262068	0	0	12:55:39.734	
0.538649917	0.291369	0.262582	0	0	12:55:40.828	
0.538662553	0.290501	0.263633	0	0	12:55:41.921	
0.538675189	0.290501	0.263672	0	0	12:55:42.906	
0.538687348	0.289897	0.264812	0	0	12:55:44.000	
0.538699269	0.289703	0.265573	0	0	12:55:45.093	
0.538711905	0.2896	0.265573	0	0	12:55:46.187	
0.538724601	0.288676	0.266799	0	0	12:55:47.281	
0.538736761	0.288676	0.267385	0	0	12:55:48.265	
0.538748622	0.288607	0.267385	0	0	12:55:49.359	
0.538761318	0.288448	0.268706	0	0	12:55:50.453	
0.538773954	0.288448	0.268899	0	0	12:55:51.546	
0.538786113	0.288687	0.26903	0	0	12:55:52.531	
0.538798034	0.28879	0.270082	0	0	12:55:53.515	
0.53881067	0.28879	0.270325	0	0	12:55:54.718	
0.538823307	0.286599	0.270854	0	0	12:55:55.812	
0.538835645	0.285138	0.272443	0	0	12:55:56.796	
0.538847387	0.285138	0.272612	0	0	12:55:57.781	
0.538860023	0.284659	0.273414	0	0	12:55:58.984	
0.538872719	0.284454	0.274929	0	0	12:55:59.968	
0.538884997	0.284454	0.274929	0	0	12:56:01.062	
0.538896739	0.282856	0.275603	0	0	12:56:02.156	
0.538909435	0.282856	0.276295	0	0	12:56:03.250	
0.538922071	0.282697	0.276295	0	0	12:56:04.343	
0.53893435	0.282058	0.277323	0	0	12:56:05.328	
0.538946152	0.282058	0.277751	0	0	12:56:06.312	
0.538958788	0.283016	0.277896	0	0	12:56:07.515	
0.538971424	0.283427	0.279367	0	0	12:56:08.609	
0.538983822	0.283427	0.279474	0	0	12:56:09.593	
0.538995504	0.281236	0.279999	0	0	12:56:10.687	
0.539008141	0.279775	0.281226	0	0	12:56:11.781	
0.539020836	0.279775	0.281226	0	0	12:56:12.875	
0.539033234	0.278737	0.28188	0	0	12:56:13.859	
0.539044857	0.278292	0.283602	0	0	12:56:14.843	
0.539057493	0.278292	0.283602	0	0	12:56:16.046	
0.539070189	0.276854	0.284541	0	0	12:56:17.140	
0.539082587	0.276695	0.285682	0	0	12:56:18.125	
0.53909421	0.276672	0.285682	0	0	12:56:19.218	
0.539106905	0.276466	0.286136	0	0	12:56:20.312	
0.539119542	0.276466	0.28687	0	0	12:56:21.406	
0.539132118	0.276295	0.286932	0	0	12:56:22.390	
0.539143622	0.276124	0.28837	0	0	12:56:23.484	
0.539156258	0.276124	0.2888	0	0	12:56:24.468	
0.539168954	0.274892	0.289026	0	0	12:56:25.671	
0.539181471	0.27407	0.290731	0	0	12:56:26.656	
0.539192975	0.27407	0.291088	0	0	12:56:27.640	
0.539205611	0.272792	0.291456	0	0	12:56:28.843	
0.539218307	0.272244	0.292249	0	0	12:56:29.937	
0.539230824	0.272244	0.292276	0	0	12:56:30.921	
0.539242327	0.271731	0.293018	0	0	12:56:32.015	
0.539255023	0.271674	0.295097	0	0	12:56:33.109	
0.539267659	0.271628	0.295097	0	0	12:56:34.093	
0.539280176	0.271217	0.295347	0	0	12:56:35.187	
0.539291739	0.271217	0.295781	0	0	12:56:36.281	
0.539304376	0.270384	0.295781	0	0	12:56:37.265	
0.539317012	0.269506	0.297509	0	0	12:56:38.468	
0.539329708	0.269506	0.29786	0	0	12:56:39.562	
0.539341092	0.26841	0.298062	0	0	12:56:40.546	
0.539353728	0.267566	0.299467	0	0	12:56:41.640	
0.539366424	0.267566	0.29979	0	0	12:56:42.734	
0.53937906	0.266607	0.300117	0	0	12:56:43.828	
0.539390445	0.266197	0.301576	0	0	12:56:44.812	
0.539403141	0.266197	0.301751	0	0	12:56:45.906	
0.539415777	0.26517	0.302392	0	0	12:56:47.000	
0.539428413	0.265056	0.303771	0	0	12:56:48.093	
0.539439797	0.265056	0.303771	0	0	12:56:49.078	
0.539452493	0.264485	0.304341	0	0	12:56:50.171	
0.539465129	0.264485	0.305137	0	0	12:56:51.156	
0.539477825	0.264131	0.305137	0	0	12:56:52.359	
0.539489329	0.26323	0.306506	0	0	12:56:53.343	
0.539501846	0.26323	0.307186	0	0	12:56:54.437	
0.539514542	0.262568	0.307382	0	0	12:56:55.531	
0.539527178	0.261404	0.309254	0	0	12:56:56.625	
0.539538682	0.261404	0.309325	0	0	12:56:57.609	
0.539551258	0.260662	0.309762	0	0	12:56:58.703	
0.539563894	0.259921	0.311137	0	0	12:56:59.796	
0.53957653	0.259921	0.311226	0	0	12:57:00.781	
0.539588094	0.259282	0.311998	0	0	12:57:01.875	
0.539600611	0.259008	0.312771	0	0	12:57:02.968	
0.539613247	0.259008	0.312771	0	0	12:57:04.062	
0.539625943	0.258734	0.313881	0	0	12:57:05.156	
0.539637566	0.258666	0.314612	0	0	12:57:06.140	
0.539649963	0.258586	0.314612	0	0	12:57:07.234	
0.5396626	0.257353	0.31635	0	0	12:57:08.328	
0.539675295	0.257296	0.316662	0	0	12:57:09.421	
0.539686918	0.257022	0.316742	0	0	12:57:10.406	
0.539699316	0.256383	0.318414	0	0	12:57:11.500	
0.539712012	0.256383	0.318741	0	0	12:57:12.484	
0.539724648	0.255927	0.318981	0	0	12:57:13.687	
0.539736331	0.255471	0.320449	0	0	12:57:14.671	
0.539748728	0.255471	0.320672	0	0	12:57:15.765	
0.539761364	0.255231	0.321364	0	0	12:57:16.859	
0.53977406	0.255128	0.322579	0	0	12:57:17.953	
0.539785802	0.255128	0.322602	0	0	12:57:18.937	
0.539798081	0.25312	0.323315	0	0	12:57:19.921	
0.539810777	0.252618	0.32379	0	0	12:57:21.125	
0.539823413	0.252618	0.32379	0	0	12:57:22.218	
0.539835155	0.250872	0.325763	0	0	12:57:23.203	
0.539847434	0.250678	0.326256	0	0	12:57:24.296	
0.539860129	0.250541	0.326256	0	0	12:57:25.390	
0.539872766	0.250222	0.327459	0	0	12:57:26.484	
0.539884567	0.250222	0.327652	0	0	12:57:27.468	
0.539896846	0.250404	0.327937	0	0	12:57:28.562	
0.539909482	0.25045	0.329167	0	0	12:57:29.656	
0.539922118	0.25045	0.329226	0	0	12:57:30.640	
0.539934039	0.25013	0.329808	0	0	12:57:31.734	
0.539946198	0.249993	0.331379	0	0	12:57:32.718	
0.539958835	0.249993	0.331543	0	0	12:57:33.921	
0.53997153	0.247437	0.33214	0	0	12:57:35.015	
0.539983392	0.246798	0.333266	0	0	12:57:36.000	
0.539995551	0.246798	0.333266	0	0	12:57:37.093	
0.540008247	0.245167	0.33424	0	0	12:57:38.187	
0.540020883	0.245087	0.335582	0	0	12:57:39.281	
0.540032804	0.24495	0.335582	0	0	12:57:40.265	
0.540044904	0.244402	0.336557	0	0	12:57:41.359	
0.5400576	0.244402	0.336681	0	0	12:57:42.453	
0.540070236	0.244334	0.336824	0	0	12:57:43.546	
0.540082157	0.244288	0.338481	0	0	12:57:44.531	
0.540094316	0.244288	0.338731	0	0	12:57:45.515	
0.540106952	0.243729	0.339043	0	0	12:57:46.718	
0.540119648	0.243489	0.340103	0	0	12:57:47.812	
0.540131629	0.243489	0.340186	0	0	12:57:48.796	
0.540143669	0.241207	0.340988	0	0	12:57:49.781	
0.540156364	0.240637	0.34179	0	0	12:57:50.984	
0.540169001	0.240637	0.34179	0	0	12:57:52.078	
0.540181041	0.239302	0.342782	0	0	12:57:53.062	
0.540193081	0.239153	0.343929	0	0	12:57:54.156	
0.540205717	0.239073	0.343929	0	0	12:57:55.250	
0.540218353	0.238355	0.34471	0	0	12:57:56.343	
0.540230393	0.238355	0.345592	0	0	12:57:57.328	
0.540242434	0.238628	0.345634	0	0	12:57:58.312	
0.54025507	0.238697	0.346804	0	0	12:57:59.515	
0.540267706	0.238697	0.347285	0	0	12:58:00.609	
0.540279865	0.236472	0.347481	0	0	12:58:01.593	
0.540291786	0.234703	0.348889	0	0	12:58:02.687	
0.540304422	0.234703	0.349157	0	0	12:58:03.781	
0.540317118	0.233767	0.34943	0	0	12:58:04.875	
0.540329278	0.233106	0.350642	0	0	12:58:05.859	
0.540341139	0.233106	0.350731	0	0	12:58:06.953	
0.540353835	0.233003	0.351604	0	0	12:58:08.046	
0.540366471	0.232991	0.352186	0	0	12:58:09.140	
0.54037863	0.232889	0.352186	0	0	12:58:10.125	
0.540390551	0.231965	0.353636	0	0	12:58:11.218	
0.540403187	0.231965	0.353998	0	0	12:58:12.312	
0.540415883	0.231634	0.353998	0	0	12:58:13.406	
0.540428102	0.230253	0.354771	0	0	12:58:14.390	
0.540439904	0.230253	0.354919	0	0	12:58:15.484	
0.54045254	0.229888	0.355228	0	0	12:58:16.468	
0.540465236	0.22934	0.357248	0	0	12:58:17.671	
0.540477514	0.22934	0.357711	0	0	12:58:18.656	
0.540489256	0.228655	0.357839	0	0	12:58:19.640	
0.540501952	0.228199	0.358216	0	0	12:58:20.843	
0.540514588	0.228199	0.358246	0	0	12:58:21.937	
0.540526867	0.227469	0.359128	0	0	12:58:22.921	
0.540538669	0.227286	0.360266	0	0	12:58:23.906	
0.540551305	0.227286	0.360266	0	0	12:58:25.109	
0.540563941	0.226156	0.361641	0	0	12:58:26.203	
0.540576339	0.226031	0.362137	0	0	12:58:27.187	
0.540588021	0.226031	0.362137	0	0	12:58:28.281	
0.540600657	0.224319	0.363955	0	0	12:58:29.375	
0.540613353	0.224319	0.364157	0	0	12:58:30.468	
0.540625751	0.223909	0.364314	0	0	12:58:31.453	
0.540637374	0.223178	0.365731	0	0	12:58:32.546	
0.54065001	0.223178	0.365731	0	0	12:58:33.640	
0.540662706	0.22311	0.366167	0	0	12:58:34.734	
0.540675104	0.223064	0.3674	0	0	12:58:35.718	
0.540686727	0.223064	0.367454	0	0	12:58:36.812	
0.540699422	0.223292	0.368137	0	0	12:58:37.906	
0.540712059	0.223292	0.36904	0	0	12:58:39.000	
0.540724635	0.223292	0.369058	0	0	12:58:39.984	
0.540736139	0.219903	0.369863	0	0	12:58:40.968	
0.540748775	0.219527	0.370662	0	0	12:58:42.171	
0.540761471	0.219527	0.370662	0	0	12:58:43.265	
0.540773988	0.2185	0.372025	0	0	12:58:44.250	
0.540785491	0.2185	0.372473	0	0	12:58:45.343	
0.540798187	0.218032	0.372473	0	0	12:58:46.437	
0.540810823	0.216902	0.373587	0	0	12:58:47.531	
0.54082334	0.216902	0.37378	0	0	12:58:48.515	
0.540834844	0.217519	0.374054	0	0	12:58:49.609	
0.54084754	0.217587	0.375147	0	0	12:58:50.703	
0.540860176	0.217587	0.375147	0	0	12:58:51.796	
0.540872693	0.217039	0.375895	0	0	12:58:52.781	
0.540884256	0.216902	0.377018	0	0	12:58:53.875	
0.540896893	0.216902	0.377018	0	0	12:58:54.968	
0.540909529	0.213821	0.377766	0	0	12:58:56.062	
0.540922225	0.213479	0.378265	0	0	12:58:57.156	
0.540933609	0.213479	0.378265	0	0	12:58:58.140	
0.540946245	0.211882	0.379593	0	0	12:58:59.234	
0.540958941	0.211882	0.380315	0	0	12:59:00.218	
0.540971577	0.211882	0.380315	0	0	12:59:01.421	
0.540982962	0.211882	0.381289	0	0	12:59:02.406	
0.540995657	0.211882	0.381533	0	0	12:59:03.500	
0.541008294	0.211402	0.381717	0	0	12:59:04.593	
0.541020989	0.211197	0.382454	0	0	12:59:05.687	
0.541032374	0.211197	0.382454	0	0	12:59:06.671	
0.54104501	0.209212	0.383107	0	0	12:59:07.656	
0.541057646	0.208573	0.384087	0	0	12:59:08.859	
0.541070342	0.208573	0.384087	0	0	12:59:09.953	
0.541081846	0.20669	0.384619	0	0	12:59:10.937	
0.541094363	0.206405	0.385988	0	0	12:59:11.921	
0.541107059	0.206405	0.385988	0	0	12:59:13.125	
0.541119695	0.205948	0.386674	0	0	12:59:14.218	
0.541131198	0.205948	0.386968	0	0	12:59:15.203	
0.541143775	0.205697	0.386968	0	0	12:59:16.296	
0.541156411	0.204693	0.388507	0	0	12:59:17.390	
0.541169047	0.204693	0.388959	0	0	12:59:18.484	
0.541180611	0.204465	0.388976	0	0	12:59:19.468	
0.541193128	0.204122	0.389422	0	0	12:59:20.562	
0.541205764	0.204122	0.389612	0	0	12:59:21.656	
0.54121846	0.202479	0.390173	0	0	12:59:22.750	
0.541230083	0.201384	0.391483	0	0	12:59:23.734	
0.54124248	0.201384	0.391483	0	0	12:59:24.828	
0.541255176	0.200665	0.392077	0	0	12:59:25.921	
0.541267812	0.200357	0.392671	0	0	12:59:27.015	
0.541279435	0.200357	0.392671	0	0	12:59:28.000	
0.541291833	0.199376	0.393506	0	0	12:59:29.093	
0.541304529	0.199216	0.394424	0	0	12:59:30.187	
0.541317165	0.19917	0.394424	0	0	12:59:31.281	
0.541328847	0.198873	0.395107	0	0	12:59:32.265	
0.541341245	0.198873	0.395731	0	0	12:59:33.359	
0.541353881	0.198737	0.395731	0	0	12:59:34.453	
0.541366577	0.197504	0.397097	0	0	12:59:35.546	
0.541378319	0.197504	0.397097	0	0	12:59:36.531	
0.541390598	0.196877	0.397353	0	0	12:59:37.515	
0.541403294	0.196249	0.398374	0	0	12:59:38.718	
0.54141593	0.196249	0.398374	0	0	12:59:39.812	
0.541427672	0.19545	0.398814	0	0	12:59:40.796	
0.54143995	0.195108	0.399473	0	0	12:59:41.781	
0.541452646	0.195131	0.399473	0	0	12:59:42.984	
0.541465282	0.195336	0.400234	0	0	12:59:44.078	
0.541477084	0.195336	0.400988	0	0	12:59:45.062	
0.541489363	0.195336	0.400988	0	0	12:59:46.156	
0.541501999	0.193054	0.4022	0	0	12:59:47.250	
0.541514635	0.193054	0.402503	0	0	12:59:48.343	
0.541526556	0.192837	0.402503	0	0	12:59:49.328	
0.541538715	0.190886	0.404166	0	0	12:59:50.421	
0.541551352	0.190886	0.404166	0	0	12:59:51.406	
0.541564047	0.190315	0.404196	0	0	12:59:52.609	
0.541575909	0.189517	0.404523	0	0	12:59:53.593	
0.541588068	0.189517	0.404582	0	0	12:59:54.687	
0.541600764	0.189859	0.404995	0	0	12:59:55.781	
0.5416134	0.189859	0.40577	0	0	12:59:56.875	
0.541625321	0.189859	0.4058	0	0	12:59:57.859	
0.54163748	0.189551	0.406546	0	0	12:59:58.953	
0.541650116	0.189517	0.407166	0	0	13:00:00.046	
0.541662753	0.189517	0.407166	0	0	13:00:01.140	
0.541674674	0.185979	0.408289	0	0	13:00:02.125	
0.541686833	0.185979	0.40877	0	0	13:00:03.218	
0.541699469	0.185797	0.40877	0	0	13:00:04.312	
0.541712165	0.18461	0.410048	0	0	13:00:05.406	
0.541724145	0.18461	0.410701	0	0	13:00:06.390	
0.541736186	0.184519	0.410766	0	0	13:00:07.484	
0.541748881	0.184382	0.411354	0	0	13:00:08.468	
0.541761518	0.184382	0.411354	0	0	13:00:09.671	
0.541773558	0.184199	0.411675	0	0	13:00:10.656	
0.541785598	0.184154	0.412424	0	0	13:00:11.640	
0.541798234	0.184154	0.412424	0	0	13:00:12.843	
0.54181087	0.181894	0.412765	0	0	13:00:13.937	
0.54182291	0.181643	0.413107	0	0	13:00:14.921	
0.54183495	0.181643	0.413107	0	0	13:00:16.015	
0.541847587	0.179167	0.413731	0	0	13:00:17.109	
0.541860282	0.179133	0.413998	0	0	13:00:18.203	
0.541872382	0.179007	0.413998	0	0	13:00:19.187	
0.541884303	0.178334	0.415115	0	0	13:00:20.281	
0.541896939	0.178334	0.415572	0	0	13:00:21.375	
0.541909635	0.178642	0.415572	0	0	13:00:22.468	
0.541921794	0.178677	0.416864	0	0	13:00:23.453	
0.541933656	0.178677	0.417176	0	0	13:00:24.546	
0.541946352	0.177205	0.417224	0	0	13:00:25.640	
0.541958988	0.176623	0.417705	0	0	13:00:26.734	
0.541971147	0.176623	0.41783	0	0	13:00:27.718	
0.541983068	0.174797	0.418566	0	0	13:00:28.812	
0.541995704	0.174226	0.419671	0	0	13:00:29.906	
0.5420084	0.174215	0.419671	0	0	13:00:31.000	
0.542020679	0.173199	0.420438	0	0	13:00:31.984	
0.542032421	0.172971	0.420949	0	0	13:00:32.968	
0.542045057	0.172937	0.420949	0	0	13:00:34.171	
0.542057753	0.172287	0.421044	0	0	13:00:35.265	
0.542070031	0.172287	0.421067	0	0	13:00:36.250	
0.542081773	0.172172	0.421067	0	0	13:00:37.343	
0.542094469	0.17183	0.422493	0	0	13:00:38.437	
0.542107105	0.17183	0.422493	0	0	13:00:39.531	
0.542119384	0.171442	0.422612	0	0	13:00:40.515	
0.542131186	0.16989	0.423147	0	0	13:00:41.609	
0.542143822	0.16989	0.423147	0	0	13:00:42.703	
0.542156458	0.169343	0.423539	0	0	13:00:43.796	
0.542168856	0.168977	0.424127	0	0	13:00:44.781	
0.542180538	0.168977	0.424127	0	0	13:00:45.875	
0.542193174	0.168977	0.42473	0	0	13:00:46.968	
0.54220587	0.168977	0.425255	0	0	13:00:48.062	
0.542218268	0.168977	0.425255	0	0	13:00:49.046	
0.542229891	0.16795	0.426357	0	0	13:00:50.140	
0.542242587	0.16795	0.42683	0	0	13:00:51.234	
0.542255223	0.167722	0.42683	0	0	13:00:52.328	
0.542267621	0.165668	0.427846	0	0	13:00:53.312	
0.542279243	0.165668	0.427958	0	0	13:00:54.406	
0.542291939	0.165121	0.428101	0	0	13:00:55.500	
0.542304575	0.1635	0.429384	0	0	13:00:56.593	
0.542317152	0.1635	0.429384	0	0	13:00:57.578	
0.542328656	0.163021	0.429473	0	0	13:00:58.671	
0.542341292	0.162702	0.429681	0	0	13:00:59.765	
0.542353988	0.16277	0.429681	0	0	13:01:00.859	
0.542366505	0.163386	0.430142	0	0	13:01:01.843	
0.542378008	0.163386	0.430602	0	0	13:01:02.937	
0.542390704	0.163386	0.430602	0	0	13:01:04.031	
0.54240334	0.161903	0.43059	0	0	13:01:05.015	
0.542415857	0.161903	0.430572	0	0	13:01:06.109	
0.542427421	0.161606	0.430572	0	0	13:01:07.093	
0.542440057	0.158936	0.431567	0	0	13:01:08.296	
0.542452693	0.158936	0.432087	0	0	13:01:09.390	
0.54246521	0.15848	0.432087	0	0	13:01:10.375	
0.542476773	0.157338	0.432518	0	0	13:01:11.468	
0.542489409	0.157338	0.43283	0	0	13:01:12.562	
0.542502046	0.158023	0.432925	0	0	13:01:13.656	
0.542514741	0.158023	0.433305	0	0	13:01:14.640	
0.542526126	0.158023	0.433305	0	0	13:01:15.734	
0.542538762	0.157407	0.434042	0	0	13:01:16.718	
0.542551458	0.157338	0.435147	0	0	13:01:17.921	
0.542564094	0.157338	0.435147	0	0	13:01:19.015	
0.542575479	0.15452	0.435396	0	0	13:01:20.000	
0.542588174	0.154486	0.435562	0	0	13:01:21.093	
0.542600811	0.154337	0.435562	0	0	13:01:22.187	
0.542613506	0.153002	0.436465	0	0	13:01:23.281	
0.542624891	0.153002	0.436691	0	0	13:01:24.265	
0.542637527	0.152694	0.436691	0	0	13:01:25.359	
0.542650223	0.151975	0.436783	0	0	13:01:26.343	
0.542662859	0.151975	0.436899	0	0	13:01:27.546	
0.542674363	0.152432	0.436988	0	0	13:01:28.531	
0.54268688	0.152432	0.43738	0	0	13:01:29.515	
0.542699575	0.152432	0.437404	0	0	13:01:30.718	
0.542712212	0.150138	0.437677	0	0	13:01:31.812	
0.542723715	0.149465	0.438348	0	0	13:01:32.796	
0.542736292	0.149465	0.438414	0	0	13:01:33.781	
0.542748928	0.148027	0.439124	0	0	13:01:34.984	
0.542761564	0.147639	0.439691	0	0	13:01:36.078	
0.542773128	0.147639	0.439691	0	0	13:01:37.062	
0.542785645	0.146669	0.440169	0	0	13:01:38.156	
0.542798281	0.146498	0.440374	0	0	13:01:39.250	
0.542810977	0.146487	0.440374	0	0	13:01:40.343	
0.542822599	0.146384	0.441417	0	0	13:01:41.328	
0.542834997	0.146384	0.441533	0	0	13:01:42.312	
0.542847693	0.146202	0.441628	0	0	13:01:43.515	
0.542860329	0.145471	0.442483	0	0	13:01:44.609	
0.542871952	0.145471	0.442483	0	0	13:01:45.593	
0.54288435	0.144992	0.442644	0	0	13:01:46.687	
0.542897046	0.143874	0.443018	0	0	13:01:47.781	
0.542909682	0.143874	0.443018	0	0	13:01:48.875	
0.542921364	0.142756	0.443	0	0	13:01:49.859	
0.542933762	0.14239	0.442929	0	0	13:01:50.953	
0.542946398	0.142459	0.442929	0	0	13:01:52.046	
0.542959094	0.142733	0.443137	0	0	13:01:53.140	
0.542970836	0.142733	0.443226	0	0	13:01:54.125	
0.542983115	0.142664	0.443226	0	0	13:01:55.109	
0.542995811	0.142048	0.444161	0	0	13:01:56.312	
0.543008447	0.142048	0.444265	0	0	13:01:57.406	
0.543020189	0.141478	0.444325	0	0	13:01:58.390	
0.543032527	0.139195	0.445632	0	0	13:01:59.484	
0.543045163	0.139195	0.445632	0	0	13:02:00.578	
0.543057799	0.138556	0.445786	0	0	13:02:01.562	
0.543069601	0.137598	0.446404	0	0	13:02:02.656	
0.54308188	0.137598	0.446404	0	0	13:02:03.750	
0.543094516	0.137324	0.44657	0	0	13:02:04.843	
0.543107152	0.137256	0.44682	0	0	13:02:05.937	
0.543119073	0.137393	0.44682	0	0	13:02:06.921	
0.543131232	0.13794	0.446944	0	0	13:02:07.906	
0.543143868	0.13794	0.447028	0	0	13:02:09.109	
0.543156564	0.137723	0.447028	0	0	13:02:10.203	
0.543168426	0.135772	0.447146	0	0	13:02:11.187	
0.543180585	0.135772	0.447176	0	0	13:02:12.281	
0.543193281	0.135179	0.447176	0	0	13:02:13.375	
0.543205917	0.132805	0.447577	0	0	13:02:14.468	
0.543217838	0.132805	0.447592	0	0	13:02:15.453	
0.543229997	0.132646	0.447711	0	0	13:02:16.546	
0.543242633	0.132463	0.448204	0	0	13:02:17.640	
0.54325527	0.132486	0.448216	0	0	13:02:18.734	
0.54326719	0.132691	0.448394	0	0	13:02:19.718	
0.54327935	0.132691	0.448661	0	0	13:02:20.812	
0.543291986	0.132691	0.448661	0	0	13:02:21.906	
0.543304682	0.131094	0.44859	0	0	13:02:23.000	
0.543316722	0.131094	0.448929	0	0	13:02:23.984	
0.543328702	0.130866	0.448929	0	0	13:02:24.968	
0.543341398	0.128709	0.449927	0	0	13:02:26.171	
0.543354034	0.128698	0.450354	0	0	13:02:27.265	
0.543366075	0.128469	0.450354	0	0	13:02:28.250	
0.543378115	0.127557	0.450488	0	0	13:02:29.343	
0.543390751	0.127557	0.450503	0	0	13:02:30.437	
0.543403387	0.127283	0.450583	0	0	13:02:31.421	
0.543415427	0.126872	0.451305	0	0	13:02:32.515	
0.543427467	0.126906	0.451305	0	0	13:02:33.609	
0.543440104	0.127214	0.451305	0	0	13:02:34.703	
0.543452799	0.127214	0.451008	0	0	13:02:35.796	
0.543464959	0.127214	0.451008	0	0	13:02:36.781	
0.54347682	0.124384	0.451439	0	0	13:02:37.875	
0.543489456	0.124133	0.451869	0	0	13:02:38.968	
0.543502152	0.124088	0.451869	0	0	13:02:40.062	
0.543514311	0.122593	0.451911	0	0	13:02:41.046	
0.543526173	0.122422	0.451929	0	0	13:02:42.140	
0.543538868	0.122376	0.451929	0	0	13:02:43.234	
0.543551505	0.121509	0.452805	0	0	13:02:44.328	
0.543563664	0.121509	0.452939	0	0	13:02:45.312	
0.543575585	0.121646	0.452939	0	0	13:02:46.406	
0.543588221	0.121851	0.453414	0	0	13:02:47.500	
0.543600917	0.121851	0.453414	0	0	13:02:48.484	
0.543613195	0.12144	0.453574	0	0	13:02:49.578	
0.543624938	0.120482	0.454216	0	0	13:02:50.671	
0.543637633	0.120482	0.454216	0	0	13:02:51.765	
0.54365027	0.119934	0.454311	0	0	13:02:52.859	
0.543662548	0.119113	0.454453	0	0	13:02:53.843	
0.54367429	0.119113	0.454453	0	0	13:02:54.828	
0.543686986	0.11788	0.45456	0	0	13:02:56.031	
0.543699622	0.117743	0.454632	0	0	13:02:57.125	
0.543711901	0.117983	0.454632	0	0	13:02:58.109	
0.543723702	0.118542	0.454632	0	0	13:02:59.093	
0.543736339	0.118542	0.454632	0	0	13:03:00.296	
0.543748975	0.118359	0.454632	0	0	13:03:01.390	
0.543761432	0.117629	0.455344	0	0	13:03:02.375	
0.543773055	0.117629	0.455344	0	0	13:03:03.359	
0.543785691	0.116636	0.455344	0	0	13:03:04.562	
0.543798387	0.11432	0.455291	0	0	13:03:05.656	
0.543810785	0.11432	0.455285	0	0	13:03:06.640	
0.543822408	0.114548	0.45533	0	0	13:03:07.734	
0.543835104	0.114548	0.455434	0	0	13:03:08.828	
0.54384774	0.114548	0.455434	0	0	13:03:09.921	
0.543860137	0.114035	0.455463	0	0	13:03:10.906	
0.54387182	0.113978	0.455493	0	0	13:03:12.000	
0.543884456	0.114046	0.455493	0	0	13:03:13.093	
0.543897092	0.114206	0.45593	0	0	13:03:14.187	
0.54390955	0.114206	0.456117	0	0	13:03:15.171	
0.543921173	0.113384	0.456117	0	0	13:03:16.156	
0.543933809	0.110098	0.456758	0	0	13:03:17.359	
0.543946505	0.110098	0.45683	0	0	13:03:18.453	
0.543959022	0.109847	0.45683	0	0	13:03:19.437	
0.543970525	0.109299	0.456645	0	0	13:03:20.421	
0.543983221	0.109299	0.456622	0	0	13:03:21.625	
0.543995857	0.109299	0.456666	0	0	13:03:22.718	
0.544008374	0.109299	0.45677	0	0	13:03:23.703	
0.544019938	0.109299	0.45677	0	0	13:03:24.796	
0.544032574	0.109071	0.45683	0	0	13:03:25.890	
0.54404521	0.109071	0.456889	0	0	13:03:26.984	
0.544057727	0.108866	0.456889	0	0	13:03:27.968	
0.54406929	0.106709	0.456993	0	0	13:03:29.062	
0.544081926	0.106675	0.457038	0	0	13:03:30.156	
0.544094622	0.106355	0.457038	0	0	13:03:31.250	
0.544107258	0.104735	0.457251	0	0	13:03:32.343	
0.544118643	0.104735	0.457305	0	0	13:03:33.328	
0.544131279	0.104632	0.457305	0	0	13:03:34.312	
0.544143975	0.104393	0.457721	0	0	13:03:35.515	
